time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
77.93500000,0.01029380,3798,0.00000548,0.00000000,0,0.00000065,10715,10715,3,0.00148732
78.03500000,0.00830153,3712,0.00002749,0.00000000,0,0.00000086,10715,10722,9,0.00191078
78.13500000,0.00975681,3735,0.00014172,0.00000000,0,0.00000075,10722,10730,28,0.00216730
78.23500000,0.00863294,3764,0.00014522,0.00000000,0,0.00000071,10730,10691,42,0.00219793
78.34000000,0.00804551,3776,0.00006426,0.00000000,0,0.00000051,10691,10704,24,0.00221169
78.43500000,0.00855746,3755,0.00001677,0.00000000,0,0.00000054,10704,10707,6,0.00220596
78.53500000,0.01085196,3808,0.00002914,0.00000000,0,0.00000080,10707,10707,5,0.00221731
78.63500000,0.00809057,3739,0.00004331,0.00000000,0,0.00000058,10707,10685,9,0.00158413
78.73500000,0.00834775,3786,0.00008863,0.00000000,0,0.00000048,10685,10636,15,0.00149744
78.83500000,0.01117487,3814,0.00000707,0.00000000,0,0.00000082,10636,10637,2,0.00135032
78.93500000,0.01058052,3731,0.00008225,0.00000000,0,0.00000076,10637,10640,13,0.00217098
79.03500000,0.00851099,3756,0.00002696,0.00000000,0,0.00000087,10640,10639,9,0.00194499
79.13500000,0.00811368,3789,0.00005872,0.00000000,0,0.00000059,10639,10655,24,0.00219095
79.23500000,0.01097377,3774,0.00003400,0.00000000,0,0.00000083,10655,10663,9,0.00220707
79.33500000,0.01089689,3743,0.00001548,0.00000000,0,0.00000074,10663,10666,5,0.00231803
79.43500000,0.01009647,3726,0.00000408,0.00000000,0,0.00000068,10666,10667,1,0.00218034
79.53500000,0.01160656,3776,0.00004904,0.00000000,0,0.00000062,10667,10677,15,0.00136185
79.64000000,0.01012762,3799,0.00004095,0.00000000,0,0.00000051,10677,10690,17,0.00234696
79.74000000,0.01083229,3754,0.00000641,0.00000000,0,0.00000077,10690,10690,4,0.00220177
79.83500000,0.00784734,3772,0.00000024,0.00000000,0,0.00000056,10690,10690,0,0.00213106
79.93500000,0.00810930,3766,0.00003442,0.00000000,0,0.00000059,10690,10692,10,0.00219179
80.03500000,0.01089115,3790,0.00003021,0.00000000,0,0.00000078,10692,10699,8,0.00151372
80.13500000,0.01198167,3768,0.00001158,0.00000000,0,0.00000072,10699,10700,3,0.00237548
80.23500000,0.01071774,3769,0.00001878,0.00000000,0,0.00000084,10700,10702,5,0.00135927
80.33500000,0.01166259,3798,0.00001150,0.00000000,0,0.00000076,10702,10704,4,0.00148405
80.43500000,0.01023262,3794,0.00002232,0.00000000,0,0.00000066,10704,10711,11,0.00236717
80.53500000,0.00846488,3825,0.00001559,0.00000000,0,0.00000053,10711,10713,6,0.00222175
80.63500000,0.01061450,3748,0.00002580,0.00000000,0,0.00000056,10713,10713,3,0.00218786
80.73500000,0.01153559,3780,0.00004518,0.00000000,0,0.00000072,10713,10716,10,0.00221083
80.83500000,0.01066765,3760,0.00006253,0.00000000,0,0.00000078,10716,10734,19,0.00211914
80.93500000,0.01149498,3788,0.00001748,0.00000000,0,0.00000057,10734,10736,3,0.00150855
81.03500000,0.00967333,3767,0.00002870,0.00000000,0,0.00000084,10736,10739,8,0.00221952
81.13500000,0.00801120,3794,0.00003063,0.00000000,0,0.00000058,10739,10740,9,0.00232609
81.23500000,0.00804248,3788,0.00001629,0.00000000,0,0.00000042,10740,10743,8,0.00216715
81.33500000,0.00880585,3792,0.00000847,0.00000000,0,0.00000076,10743,10743,6,0.00217185
81.43500000,0.01088842,3754,0.00001413,0.00000000,0,0.00000079,10743,10746,4,0.00233090
81.53500000,0.00981291,3754,0.00000742,0.00000000,0,0.00000065,10746,10747,3,0.00135167
81.63500000,0.00990085,3739,0.00000560,0.00000000,0,0.00000070,10747,10748,1,0.00136532
81.73500000,0.01007142,3732,0.00006210,0.00000000,0,0.00000083,10748,10726,13,0.00239082
81.83500000,0.00815488,3778,0.00001130,0.00000000,0,0.00000050,10726,10728,5,0.00220237
81.93500000,0.00892033,3799,0.00001742,0.00000000,0,0.00000045,10728,10726,5,0.00222764
82.03500000,0.00866779,3776,0.00000736,0.00000000,0,0.00000049,10726,10727,3,0.00220483
82.13500000,0.00850778,3774,0.00000565,0.00000000,0,0.00000047,10727,10728,3,0.00228249
82.23500000,0.00798346,3732,0.00001456,0.00000000,0,0.00000046,10728,10731,7,0.00139591
82.33500000,0.00801604,3767,0.00004256,0.00000000,0,0.00000054,10731,10735,14,0.00131545
82.43500000,0.01102526,3779,0.00005859,0.00000000,0,0.00000069,10735,10742,13,0.00150700
82.53500000,0.01207616,3748,0.00002077,0.00000000,0,0.00000074,10742,10744,3,0.00221236
82.63500000,0.01027004,3749,0.00001182,0.00000000,0,0.00000075,10744,10747,3,0.00217172
82.74000000,0.00856086,3729,0.00006789,0.00000000,0,0.00000058,10747,10759,22,0.00181792
82.83500000,0.00808954,3766,0.00006702,0.00000000,0,0.00000065,10759,10781,32,0.00222035
82.93500000,0.01121043,3820,0.00001199,0.00000000,0,0.00000061,10781,10782,5,0.00233229
83.04000000,0.01080084,3720,0.00001798,0.00000000,0,0.00000078,10782,10784,4,0.00215531
83.13500000,0.01081114,3709,0.00004982,0.00000000,0,0.00000079,10784,10793,15,0.00162323
83.23500000,0.01009136,3807,0.00004443,0.00000000,0,0.00000072,10793,10791,14,0.00135094
83.33500000,0.00916658,3777,0.00000922,0.00000000,0,0.00000067,10791,10792,4,0.00217998
83.43500000,0.00793119,3758,0.00005047,0.00000000,0,0.00000065,10792,10784,13,0.00244901
83.53500000,0.00949895,3708,0.00007904,0.00000000,0,0.00000084,10784,10797,28,0.00220313
83.63500000,0.00829251,3786,0.00008476,0.00000000,0,0.00000050,10797,10764,18,0.00221010
83.73500000,0.00798688,3757,0.00001454,0.00000000,0,0.00000054,10764,10767,6,0.00147173
83.84000000,0.00923771,3781,0.00000691,0.00000000,0,0.00000065,10767,10769,2,0.00217183
83.93500000,0.00986263,3731,0.00006487,0.00000000,0,0.00000058,10769,10769,20,0.00230199
84.03500000,0.00951282,3699,0.00007358,0.00000000,0,0.00000058,10769,10778,24,0.00135959
84.13500000,0.01019602,3762,0.00010066,0.00000000,0,0.00000055,10778,10728,23,0.00221390
84.23500000,0.01062550,3753,0.00003207,0.00000000,0,0.00000073,10728,10724,10,0.00180087
84.33500000,0.01043136,3784,0.00000648,0.00000000,0,0.00000041,10724,10725,2,0.00139248
84.43500000,0.01079301,3839,0.00003268,0.00000000,0,0.00000072,10725,10730,7,0.00148478
84.53500000,0.01053184,3795,0.00001882,0.00000000,0,0.00000058,10730,10734,7,0.00138188
84.63500000,0.00788490,3708,0.00001200,0.00000000,0,0.00000036,10734,10737,3,0.00220329
84.73500000,0.00842116,3791,0.00002791,0.00000000,0,0.00000045,10737,10741,9,0.00147465
84.83500000,0.01101836,3823,0.00003589,0.00000000,0,0.00000079,10741,10727,6,0.00220133
84.93500000,0.00856921,3811,0.00001151,0.00000000,0,0.00000056,10727,10729,3,0.00158553
85.03500000,0.00785382,3789,0.00004131,0.00000000,0,0.00000042,10729,10733,15,0.00141120
85.13500000,0.00817648,3796,0.00001010,0.00000000,0,0.00000052,10733,10734,5,0.00134033
85.23500000,0.00999734,3751,0.00002496,0.00000000,0,0.00000046,10734,10730,5,0.00227135
85.33500000,0.01138169,3741,0.00002963,0.00000000,0,0.00000068,10730,10736,9,0.00195384
85.43500000,0.01096138,3795,0.00007731,0.00000000,0,0.00000070,10736,10751,23,0.00143846
85.53500000,0.01168288,3763,0.00002411,0.00000000,0,0.00000069,10751,10751,5,0.00220605
85.63500000,0.01088849,3745,0.00000028,0.00000000,0,0.00000078,10751,10751,0,0.00140405
85.73500000,0.01101638,3728,0.00002605,0.00000000,0,0.00000083,10751,10757,8,0.00220174
85.83500000,0.00851491,3759,0.00002982,0.00000000,0,0.00000077,10757,10767,13,0.00226976
85.93500000,0.00855181,3756,0.00000304,0.00000000,0,0.00000064,10767,10767,1,0.00220134
86.03500000,0.00796328,3721,0.00008652,0.00000000,0,0.00000078,10767,10744,16,0.00226306
86.13500000,0.00786221,3734,0.00006973,0.00000000,0,0.00000047,10744,10753,24,0.00217026
86.23500000,0.00862932,3760,0.00005477,0.00000000,0,0.00000099,10753,10768,22,0.00231228
86.33500000,0.00836768,3763,0.00001267,0.00000000,0,0.00000088,10768,10765,4,0.00218444
86.43500000,0.01037444,3802,0.00001678,0.00000000,0,0.00000092,10765,10765,5,0.00140118
86.53500000,0.01053809,3800,0.00000773,0.00000000,0,0.00000076,10765,10765,4,0.00131505
86.64000000,0.00863699,3714,0.00000317,0.00000000,0,0.00000072,10765,10765,1,0.00228235
86.73500000,0.00975857,3741,0.00002955,0.00000000,0,0.00000066,10765,10771,12,0.00138460
86.83500000,0.01101648,3753,0.00017730,0.00000000,0,0.00000083,10771,10751,44,0.00242563
86.94000000,0.00955824,3812,0.00131380,0.00000000,0,0.00000044,10751,10797,608,0.00231008
87.03500000,0.01446309,3927,0.00303086,0.00000000,0,0.00000095,10797,11702,1409,0.00230123
87.13500000,0.01510962,4028,0.00414217,0.00000000,0,0.00000079,11312,12669,2130,0.00139736
87.23500000,0.01586407,4134,0.00426292,0.00000000,0,0.00000079,12585,14512,2382,0.00222223
87.33500000,0.01936616,4360,0.00689154,0.00000000,0,0.00000075,13982,16128,2691,0.00218116
87.43500000,0.02176552,4616,0.00884726,0.00000000,0,0.00000061,16128,18667,3026,0.00220703
87.53500000,0.01960853,4586,0.00945996,0.00000000,0,0.00000052,18645,21398,3522,0.00235477
87.63500000,0.01549440,4465,0.00567698,0.00000000,0,0.00000043,21373,24495,3264,0.00234526
87.73500000,0.02228303,4385,0.00863615,0.00000000,0,0.00000050,24073,26695,3192,0.00239985
87.83500000,0.02155114,4449,0.00820938,0.00000000,0,0.00000051,26685,29350,3085,0.00234998
87.93500000,0.02727066,5218,0.01117765,0.00000000,0,0.00000054,29336,32266,3582,0.00219426
88.03500000,0.02438220,6401,0.01070539,0.00000000,0,0.00000037,32266,35525,3704,0.00137831
88.13500000,0.03024269,7312,0.01129195,0.00000000,0,0.00000049,35435,38446,4106,0.00222983
88.23500000,0.02592513,7500,0.01079427,0.00000000,0,0.00000034,38252,41251,3969,0.00221794
88.33500000,0.02400910,7675,0.00880722,0.00000000,0,0.00000044,41187,43982,3772,0.00194728
88.43500000,0.02292086,7472,0.00813067,0.00000000,0,0.00000038,43752,46449,3643,0.00178645
88.53500000,0.02239055,7147,0.00784947,0.00000000,0,0.00000039,46449,48818,3481,0.00247265
88.63500000,0.02354697,7135,0.00877070,0.00000000,0,0.00000027,48818,51119,3564,0.00147851
88.74000000,0.02146003,7240,0.00654679,0.00000000,0,0.00000043,50765,53173,3373,0.00194514
88.83500000,0.02366342,7258,0.00813214,0.00000000,0,0.00000054,53173,55576,3490,0.00146581
88.93500000,0.02363655,7380,0.00814392,0.00000000,0,0.00000040,55576,57908,3479,0.00139958
89.03500000,0.02841863,7389,0.00832398,0.00000000,0,0.00000069,57908,60274,3371,0.00128079
89.14000000,0.02347568,7334,0.00828391,0.00000000,0,0.00000132,59471,61695,3334,0.00136121
89.23500000,0.02491233,7391,0.00764514,0.00000000,0,0.00000053,61670,63859,3394,0.00127785
89.34000000,0.02267373,7465,0.00741409,0.00000000,0,0.00000042,63730,66202,3595,0.00131087
89.43500000,0.02477255,7682,0.00886636,0.00000000,0,0.00000042,66202,68718,3733,0.00207124
89.54000000,0.02533429,7853,0.00850666,0.00000000,0,0.00000050,68054,70856,3930,0.00126946
89.63500000,0.02615155,7856,0.00997613,0.00000000,0,0.00000048,70670,72924,3655,0.00208213
89.73500000,0.02496098,7873,0.00857411,0.00000000,0,0.00000042,72774,75197,3632,0.00124053
89.84000000,0.02731875,7697,0.00824664,0.00000000,0,0.00000060,75145,77076,3246,0.00207904
89.93500000,0.02193720,7371,0.00691457,0.00000000,0,0.00000049,77076,79100,2847,0.00130162
90.03500000,0.02164578,7240,0.00661799,0.00000000,0,0.00000046,78840,80602,2821,0.00128338
90.13500000,0.02128588,7232,0.00624197,0.00000000,0,0.00000043,80602,82428,2827,0.00126646
90.23500000,0.02158886,7269,0.00688688,0.00000000,0,0.00000040,82287,83923,2851,0.00213295
90.33500000,0.02117440,7312,0.00660723,0.00000000,0,0.00000042,83923,85718,2854,0.00133673
90.43500000,0.02886857,7241,0.00692266,0.00000000,0,0.00000063,85718,87431,2844,0.00120656
90.53500000,0.02282970,7336,0.00784533,0.00000000,0,0.00000043,87428,89274,3155,0.00129274
90.64000000,0.03032410,7406,0.00916798,0.00000000,0,0.00000049,88717,90639,2934,0.00154574
90.73500000,0.02630093,7496,0.00772812,0.00000000,0,0.00000071,90186,92634,3156,0.00131645
90.83500000,0.02350757,7722,0.00756936,0.00000000,0,0.00000040,91892,94037,3102,0.00214271
90.93500000,0.02310128,8002,0.00697380,0.00000000,0,0.00000041,93926,96609,3462,0.00135806
91.03500000,0.02610244,8204,0.00780380,0.00000000,0,0.00000038,96472,99002,3465,0.00210182
91.14000000,0.02939289,8570,0.00867630,0.00000000,0,0.00000065,98647,101293,3910,0.00217888
91.23500000,0.02892134,8752,0.00880722,0.00000000,0,0.00000037,100680,103222,3715,0.00133048
91.34000000,0.02819018,8742,0.00945783,0.00000000,0,0.00000041,103222,106366,4030,0.00123719
91.44000000,0.03419832,8825,0.01366105,0.00000000,0,0.00000039,105746,109471,4572,0.00137538
91.53500000,0.03160823,8888,0.01155938,0.00000000,0,0.00000031,106993,109994,4353,0.00233145
91.64000000,0.03044726,8972,0.00925322,0.00000000,0,0.00000050,109858,112954,4298,0.00130298
91.74000000,0.02917590,9035,0.00905106,0.00000000,0,0.00000045,112954,116250,4311,0.00126632
91.84000000,0.03175051,9214,0.01033760,0.00000000,0,0.00000036,115730,119060,4375,0.00144436
91.94000000,0.03721908,9355,0.01135536,0.00000000,0,0.00000044,118151,121986,4815,0.00128118
92.03500000,0.03555890,9457,0.00977076,0.00000000,0,0.00000059,121405,124762,4689,0.00147260
92.14000000,0.03385131,9587,0.01102358,0.00000000,0,0.00000041,124762,128110,4867,0.00127744
92.23500000,0.04121181,9802,0.01109215,0.00000000,0,0.00000051,128110,131186,4669,0.00130926
92.33500000,0.03599456,10155,0.01149862,0.00000000,0,0.00000051,131186,134112,4729,0.00129397
92.43500000,0.03758318,10535,0.01264953,0.00000000,0,0.00000050,134112,137389,4681,0.00221083
92.53500000,0.03760368,10917,0.01145992,0.00000000,0,0.00000018,136490,139559,4967,0.00230910
92.63500000,0.03844353,11119,0.01136244,0.00000000,0,0.00000050,139559,141733,4546,0.00221496
92.73500000,0.03807267,11296,0.01190879,0.00000000,0,0.00000050,141733,144596,4541,0.00230864
92.83500000,0.03633344,11262,0.01093702,0.00000000,0,0.00000041,144596,146925,4486,0.00133086
92.93500000,0.04180320,10984,0.01642423,0.00000000,0,0.00000035,146902,149424,4191,0.00136341
93.03500000,0.02984633,10696,0.00675733,0.00000000,0,0.00000040,144000,147958,4426,0.00232095
93.13500000,0.03118074,10512,0.00759173,0.00000000,0,0.00000051,147958,151303,4389,0.00135839
93.23500000,0.03213454,10284,0.00880278,0.00000000,0,0.00000054,151303,154191,4203,0.00135879
93.33500000,0.03176869,10055,0.00848875,0.00000000,0,0.00000050,154191,157158,4229,0.00138057
93.43500000,0.03063806,9760,0.00862255,0.00000000,0,0.00000056,157158,159217,3682,0.00131846
93.54000000,0.03388921,9480,0.00761082,0.00000000,0,0.00000076,159217,161301,3571,0.00142913
93.63500000,0.03073360,9378,0.00872482,0.00000000,0,0.00000058,161301,163624,3817,0.00137751
93.73500000,0.03215959,9182,0.00828393,0.00000000,0,0.00000070,163624,165937,3689,0.00130726
93.83500000,0.03005984,9081,0.00903113,0.00000000,0,0.00000056,165685,167921,3738,0.00130681
93.93500000,0.02837034,8716,0.00833743,0.00000000,0,0.00000057,167921,170216,3431,0.00226367
94.03500000,0.02565379,8714,0.00635108,0.00000000,0,0.00000050,168754,170999,3273,0.00133920
94.14000000,0.02702834,8726,0.00751149,0.00000000,0,0.00000041,170999,172930,3237,0.00220216
94.24000000,0.02689818,8672,0.00672245,0.00000000,0,0.00000053,172930,174899,3147,0.00131504
94.33500000,0.02576513,8701,0.00693464,0.00000000,0,0.00000059,174899,176447,2943,0.00128186
94.43500000,0.03395843,8448,0.00815130,0.00000000,0,0.00000092,176447,178181,2907,0.00125622
94.53500000,0.03448557,8030,0.01000471,0.00000000,0,0.00000087,178181,179378,2924,0.00128339
94.63500000,0.03318782,7653,0.00935745,0.00000000,0,0.00000063,179378,180625,2881,0.00218870
94.73500000,0.03013986,7263,0.00789204,0.00000000,0,0.00000070,180625,182151,2581,0.00128569
94.83500000,0.02694221,6948,0.00593669,0.00000000,0,0.00000072,182151,183576,2422,0.00210879
94.93500000,0.02037364,6770,0.00662091,0.00000000,0,0.00000046,183576,184671,2391,0.00212137
95.04000000,0.02132261,6592,0.00568871,0.00000000,0,0.00000088,184671,185748,2189,0.00212518
95.13500000,0.02235020,6407,0.00717540,0.00000000,0,0.00000069,185748,187039,2544,0.00207443
95.23500000,0.02204232,6202,0.00474163,0.00000000,0,0.00000083,186649,188132,2148,0.00200122
95.34000000,0.01908551,5978,0.00552078,0.00000000,0,0.00000053,188132,189532,1961,0.00124485
95.43500000,0.02307776,5810,0.01020307,0.00000000,0,0.00000048,188148,189738,1904,0.00201550
95.54000000,0.02114436,5698,0.00466926,0.00000000,0,0.00000074,185452,186770,1891,0.00215324
95.63500000,0.01698374,5739,0.00445509,0.00000000,0,0.00000074,186770,188239,2018,0.00200600
95.74000000,0.01738451,5689,0.00483485,0.00000000,0,0.00000059,188239,189776,2155,0.00115918
95.84000000,0.02223760,5486,0.00582872,0.00000000,0,0.00000071,189776,191110,1969,0.00112666
95.94000000,0.02098077,5359,0.00494410,0.00000000,0,0.00000088,191110,192255,1881,0.00209364
96.03500000,0.01949334,5232,0.00602831,0.00000000,0,0.00000062,192255,193568,1961,0.00113656
96.13500000,0.01734777,5296,0.00548386,0.00000000,0,0.00000062,192325,193364,1885,0.00113239
96.23500000,0.01625345,5307,0.00425876,0.00000000,0,0.00000036,193364,194732,1917,0.00194230
96.33500000,0.01720104,5518,0.00489327,0.00000000,0,0.00000056,194732,195956,2057,0.00196729
96.43500000,0.01862455,5748,0.00539325,0.00000000,0,0.00000057,195956,197220,2079,0.00193437
96.54000000,0.02421629,5925,0.00638503,0.00000000,0,0.00000048,197220,198641,2195,0.00111713
96.64000000,0.02122672,6151,0.00737702,0.00000000,0,0.00000055,198641,199915,2441,0.00114461
96.73500000,0.02040637,6409,0.00654142,0.00000000,0,0.00000060,199915,201286,2477,0.00119136
96.84000000,0.02041442,6675,0.00591218,0.00000000,0,0.00000050,201286,202805,2308,0.00115738
96.94000000,0.02117124,7149,0.00619011,0.00000000,0,0.00000055,202805,204420,2546,0.00119600
97.04000000,0.02699133,7602,0.00677329,0.00000000,0,0.00000060,204420,206152,2704,0.00124767
97.14000000,0.02934365,8073,0.00769410,0.00000000,0,0.00000064,205924,207585,2815,0.00120485
97.24000000,0.03276196,8633,0.00903606,0.00000000,0,0.00000053,207350,209602,3416,0.00123763
97.34000000,0.03508535,9110,0.00926465,0.00000000,0,0.00000093,209359,211846,3541,0.00122205
97.44000000,0.03997832,9705,0.01213031,0.00000000,0,0.00000070,211846,214262,3723,0.00120921
97.54000000,0.03856079,9609,0.01051080,0.00000000,0,0.00000114,212312,214340,3657,0.00211223
97.64000000,0.04649166,9521,0.01858074,0.00000000,0,0.00000074,214340,216704,3693,0.00126703
97.74000000,0.02814087,9509,0.00772703,0.00000000,0,0.00000046,216704,219103,3444,0.00215778
97.84000000,0.03024004,9346,0.00843646,0.00000000,0,0.00000161,219103,221951,3679,0.00218970
97.94000000,0.02993179,9336,0.00910612,0.00000000,0,0.00000049,221575,224138,3632,0.00240490
98.03500000,0.03352528,9391,0.01015481,0.00000000,0,0.00000084,223678,226102,3909,0.00223391
98.14000000,0.03087764,9254,0.00975127,0.00000000,0,0.00000058,226102,228327,3677,0.00132451
98.23500000,0.03398069,9175,0.01141313,0.00000000,0,0.00000074,228327,230865,4265,0.00136474
98.33500000,0.03233454,9267,0.01066815,0.00000000,0,0.00000060,230865,233821,3925,0.00129799
98.43500000,0.05358694,9359,0.02391010,0.00000000,0,0.00000057,233168,239059,8042,0.00219207
98.54000000,0.06154936,9305,0.02207488,0.00000000,0,0.00000039,239059,245362,7729,0.00140269
98.64000000,0.06776280,9395,0.02744697,0.00000000,0,0.00000047,245362,250825,6445,0.00133416
98.74000000,0.05301070,9394,0.01768878,0.00000000,0,0.00000060,247623,252428,5443,0.00137706
98.84000000,0.05757250,9489,0.02070645,0.00000000,0,0.00000072,251721,255165,4216,0.00141988
98.93500000,0.05159924,9555,0.01590396,0.00000000,0,0.00000087,255165,258153,4180,0.00142555
99.03500000,0.06300547,9705,0.02628153,0.00000000,0,0.00000081,258153,262527,5597,0.00128974
99.14000000,0.05499802,9827,0.01734491,0.00000000,0,0.00000068,262527,265766,4539,0.00155829
99.24000000,0.05746364,10247,0.02186017,0.00000000,0,0.00000068,265766,267850,4807,0.00222876
99.34000000,0.05539159,10620,0.01751104,0.00000000,0,0.00000051,267850,270637,4379,0.00229477
99.44000000,0.05708918,10783,0.02039934,0.00000000,0,0.00000053,270453,273748,4665,0.00223020
99.54000000,0.05391875,11069,0.01859557,0.00000000,0,0.00000062,273722,276836,4621,0.00232088
99.64000000,0.05228833,11056,0.01623895,0.00000000,0,0.00000054,276836,279732,4317,0.00226445
99.74000000,0.05410679,10953,0.01863799,0.00000000,0,0.00000070,279732,282366,4246,0.00129874
99.84000000,0.06636118,10440,0.02669478,0.00000000,0,0.00000076,282301,287033,6563,0.00139732
99.94000000,0.06230426,9858,0.02253262,0.00000000,0,0.00000083,287033,292318,6416,0.00224388
100.04000000,0.05741080,9479,0.01984583,0.00000000,0,0.00000079,292158,295790,4809,0.00137340
100.14000000,0.06201316,9162,0.02272116,0.00000000,0,0.00000075,295790,300529,5823,0.00225121
100.24000000,0.05474057,8851,0.01907505,0.00000000,0,0.00000039,300529,305207,5510,0.00226135
100.34000000,0.05919304,8423,0.02380698,0.00000000,0,0.00000056,305010,308510,3923,0.00138274
100.44000000,0.04902935,8324,0.01836409,0.00000000,0,0.00000046,306379,309213,4030,0.00221800
100.54000000,0.04994403,8199,0.01650666,0.00000000,0,0.00000073,309213,313349,4964,0.00129676
100.64000000,0.06397284,8152,0.02066499,0.00000000,0,0.00000077,312889,316563,4595,0.00129708
100.74000000,0.04570422,8078,0.01583972,0.00000000,0,0.00000045,314962,317679,3482,0.00143457
100.84000000,0.04574963,7929,0.01596879,0.00000000,0,0.00000054,317679,320370,3694,0.00136257
100.94000000,0.04521509,7955,0.01379243,0.00000000,0,0.00000053,320370,322380,2841,0.00124675
101.04000000,0.04619190,7926,0.01593276,0.00000000,0,0.00000085,322380,324482,3170,0.00136428
101.14000000,0.04595120,7956,0.01409121,0.00000000,0,0.00000077,324482,326244,2794,0.00133474
101.24000000,0.05010340,7929,0.01788930,0.00000000,0,0.00000066,326225,327818,2949,0.00132754
101.34000000,0.05250262,7969,0.01794103,0.00000000,0,0.00000077,327818,329450,2435,0.00120214
101.43500000,0.04906563,7950,0.01310320,0.00000000,0,0.00000107,329450,330806,2324,0.00209616
101.54000000,0.04850820,7981,0.01406243,0.00000000,0,0.00000103,330806,331436,1509,0.00120602
101.64000000,0.04213930,8020,0.01090986,0.00000000,0,0.00000053,331436,332170,1310,0.00209103
101.74000000,0.05104698,8019,0.01566210,0.00000000,0,0.00000092,332170,332756,1260,0.00215649
101.84000000,0.04251538,8008,0.01100481,0.00000000,0,0.00000053,332756,333187,1161,0.00208038
101.94000000,0.04425418,7965,0.01050789,0.00000000,0,0.00000087,333187,333600,1126,0.00212918
102.04000000,0.04292159,8023,0.01141569,0.00000000,0,0.00000059,333600,333786,1125,0.00129937
102.14000000,0.04319049,7957,0.01033638,0.00000000,0,0.00000106,333786,334016,896,0.00218809
102.24000000,0.04738222,8022,0.01617210,0.00000000,0,0.00000043,334016,336441,3827,0.00126421
102.34000000,0.04559983,7973,0.01168259,0.00000000,0,0.00000045,336441,337200,1573,0.00227698
102.44000000,0.04248886,8033,0.01025782,0.00000000,0,0.00000068,337200,337497,788,0.00121608
102.54000000,0.04523895,8002,0.01152527,0.00000000,0,0.00000073,337497,337905,1222,0.00121431
102.64000000,0.04484350,7966,0.01288174,0.00000000,0,0.00000075,337905,337390,1328,0.00130046
102.74000000,0.04849055,8022,0.01466502,0.00000000,0,0.00000043,337390,339447,3027,0.00143238
102.84000000,0.04318105,8036,0.00982562,0.00000000,0,0.00000050,339447,339826,716,0.00122313
102.94000000,0.04176929,8002,0.01008211,0.00000000,0,0.00000049,339826,340167,700,0.00121825
103.03500000,0.04388656,7963,0.01191298,0.00000000,0,0.00000046,340167,340877,1412,0.00121646
103.13500000,0.04594248,8061,0.01208014,0.00000000,0,0.00000033,340877,341727,1667,0.00123171
103.23500000,0.09846029,7999,0.02466846,0.00000000,0,0.00000044,341727,341842,1169,0.00124511
103.34000000,0.04955936,7931,0.01330983,0.00000000,0,0.00000083,341842,342718,1789,0.00121611
103.44000000,0.04679666,8022,0.01403365,0.00000000,0,0.00000070,342019,342358,1459,0.00122620
103.53500000,0.04706446,7993,0.01266543,0.00000000,0,0.00000060,342358,343057,1565,0.00120337
103.64000000,0.05624215,8033,0.01379248,0.00000000,0,0.00000051,343057,343472,1212,0.00128539
103.74000000,0.04762004,8045,0.01330926,0.00000000,0,0.00000065,343472,344154,1786,0.00228161
103.83500000,0.04718410,7978,0.01211341,0.00000000,0,0.00000057,344154,344505,1195,0.00207549
103.94000000,0.04406093,7987,0.01102840,0.00000000,0,0.00000076,344505,344705,639,0.00121726
104.04000000,0.04469225,7997,0.01182443,0.00000000,0,0.00000054,344705,344936,681,0.00123730
104.14000000,0.04669031,8012,0.01214842,0.00000000,0,0.00000080,344692,345082,1231,0.00125394
104.23500000,0.04778223,8060,0.01229079,0.00000000,0,0.00000062,345082,345396,1075,0.00162355
104.34000000,0.04684588,8015,0.01024040,0.00000000,0,0.00000095,345396,345398,538,0.00204977
104.44000000,0.04289054,7976,0.01012203,0.00000000,0,0.00000050,345398,345479,407,0.00125869
104.54000000,0.04878960,8017,0.01372039,0.00000000,0,0.00000090,345479,346081,1833,0.00122810
104.64000000,0.04539408,7998,0.01271456,0.00000000,0,0.00000043,346081,346472,1252,0.00122280
104.74000000,0.04550876,8025,0.01055290,0.00000000,0,0.00000040,346472,346634,455,0.00131064
104.84000000,0.04257446,8023,0.00941693,0.00000000,0,0.00000041,346634,346725,337,0.00126381
104.94000000,0.04435956,8007,0.01133513,0.00000000,0,0.00000058,346725,346828,687,0.00121100
105.04000000,0.04869246,7985,0.01333997,0.00000000,0,0.00000070,346828,347531,1641,0.00128680
105.14000000,0.05285185,8022,0.01896775,0.00000000,0,0.00000055,347531,348885,3438,0.00120620
105.24000000,0.04884958,7955,0.01372266,0.00000000,0,0.00000040,348885,349693,1645,0.00125003
105.34000000,0.04513109,7996,0.01164318,0.00000000,0,0.00000070,349693,350059,810,0.00125833
105.44000000,0.04597461,8005,0.01080832,0.00000000,0,0.00000047,350059,350242,517,0.00122517
105.54000000,0.04941187,7992,0.01567238,0.00000000,0,0.00000058,350242,351491,2410,0.00207653
105.64000000,0.07053689,7980,0.01485923,0.00000000,0,0.00000056,351491,352243,1916,0.00126428
105.74000000,0.06279353,8008,0.01216126,0.00000000,0,0.00000053,352243,352635,952,0.00125913
105.84000000,0.05054437,8035,0.01307108,0.00000000,0,0.00000047,352635,352835,669,0.00124562
105.94000000,0.05141775,7981,0.01500945,0.00000000,0,0.00000047,352835,353458,1906,0.00126595
